x,ytrain,yans
1494,68101.6,74041
24037,54224.2,52796.5
24195,122563,121741
3830,-6770.28,-8458.07
16549,92610.9,93501.4
5300,3084.08,4245.08
1701,-6602.07,-8156.92
10794,86853.3,84933.8
18561,28694,29087.1
13303,83425.6,82868.2
14992,13960.8,18539.7
13959,33911.1,35217.3
4948,12561.6,7290.79
19206,81766.1,79876.3
14613,18552.6,18450.5
28969,68243.6,63871.7
15639,46478.3,46969.3
19455,116087,113216
6561,78892,83154.1
2651,40717.5,36722.1
4410,76499.6,72326.7
32677,67255.7,67381.3
16576,110128,108172
22539,36838.2,32595.9
17222,59569.8,58457.8
27502,82754.2,81662.7
32224,57108.5,60204.8
3196,33693.1,36338.5
6849,80865.7,83904.4
24023,43631.7,44785.8
13912,17529,16366.3
17723,109191,106359
5714,37860.9,42564.1
5371,54131.8,55181.2
16808,26154.3,25432.1
1620,694.817,-3840.87
18981,40108.6,34712.7
13156,16601.8,20281
23298,44830.1,41162.4
30149,54178.8,58413.2
32145,116559,118221
30497,53878.4,53027.2
19466,115676,116921
27443,122480,123725
19448,106793,110080
26392,107912,103523
13531,12714.6,16619.7
10204,58555,63303.5
19695,32682.2,33394.8
27294,69717.9,70340.8
5450,85364,88797.9
19149,112957,114854
1951,15208.1,17753.6
32581,59656.8,62428.1
31598,61332.2,66254.7
21845,35071.2,33893.7
13675,93758.2,91664.2
245,-29406.8,-25835.8
31584,61342.2,58107.6
21433,37863.2,37402.1
6100,63337.3,64016.1
14399,97675.3,95537.5
21567,84911,86572.4
32297,54131.3,55992.5
26009,120270,118092
8941,42606.3,40348.3
26231,82198.3,81898.9
26099,56652.3,52721.1
4898,-3737.09,-4960.18
10974,25271.8,27005.7
24387,50710.6,47501.8
759,67404.2,69637.5
31262,83500.7,83164.7
16145,59872.4,58756.1
15729,20282.5,23656.6
13659,82906.3,80692.3
9324,59025.5,59701.6
767,68121.1,69927.5
4966,18576.6,18768.7
3968,74515,75167
15927,97527.9,100820
2094,10485.6,14564.5
10849,104977,102121
31796,112577,109565
29542,131769,133395
17923,41499.6,45659.3
27396,132394,132895
5417,77608,83455.8
15411,43540,46515.3
17368,102852,103058
12048,38603.3,33248.8
15781,57184.1,54880.8
23833,128593,121890
10574,52646.3,56096
24688,37587,38152.9
21884,52109.7,53640.7
7668,64136.4,69529
10468,100304,99365.4
2425,-8394.81,-2917.36
6204,76815.2,80727.5
31844,72826.6,72090.1
30921,98736,97870
14960,26551.8,22473.7
31911,47605.7,48574.3
23922,62012.4,60093.5
19951,58278.5,61230.3
26700,126988,130702
10342,19616.7,17758.2
630,-10206.3,-10322.1
3425,3406.63,838.807
10430,78446.2,81543.8
19451,112739,111495
17720,108520,107796
10198,69726.4,67996.5
28527,126760,123480
31480,72336.7,74373.7
24405,54393.4,58800
21382,68262.2,70963.5
12425,23641.6,23786.4
21614,119911,116746
16612,114839,113708
6204,78852.9,80727.5
3192,27935.3,33090.1
4009,79895.9,84518.7
14938,29037.3,32825.4
25005,65366,59852.3
26866,37990.1,39888.9
16666,90487.9,90285.4
32171,99725,98326.3
3080,-9582.22,-6888.09
6964,57399.8,55554.7
27541,48477.6,54040.2
15026,23594.6,29627.6
7886,54257,57868.7
1935,29900.5,30453.1
12733,57730.6,61550.1
23251,34443,34982.7
10724,30833,31748.6
23076,129333,125406
15292,34085.6,37244.3
8159,7892.61,4729.5
30951,125166,120315
15596,75897.7,80820.5
9527,29779.8,28366.4
10807,92136.6,92316.6
4287,52267,48809.1
12027,48325.7,48808.6
1920,37530.5,42377.6
10805,96301.9,91294.2
11127,66219.5,66135.2
24837,111885,113732
29710,51807.6,53063.2
16583,113866,110622
9803,86659.8,90071.4
15137,104854,105739
29483,90506.3,97086.2
21341,101641,102450
5635,-3697.43,-2483.4
28621,59550.7,55865
23277,35332,34663.1
22278,85204.4,80638.4
30080,51819.6,49639.8
16434,21858.8,21596.6
4711,82238.2,85441.3
22229,42807.8,44791.8
8853,3473.12,6025.64
21930,89803.3,89584.2
5408,84361.1,79523
14730,80168.4,76004.2
7448,1108.17,5283.04
21632,124013,122211
19141,117902,117050
2670,21226,21570
15416,53410.5,50286.5
3063,-99.1704,611.065
1818,73906.1,71193.1
18815,101653,101685
19984,37821.2,39089.3
26509,35814.4,39384.2
17974,88211,85399.6
1741,13289.4,18319.7
21885,57796,54339.4
1408,30921.3,38228.5
30960,124887,125860
19748,69303.5,67975.8
23085,128919,125993
5778,85510.6,84840.9
30101,48549,45444.1
8171,4306.89,8071.8
32505,116158,118810
27401,129544,133362
24796,84119.5,83460.4
4172,-4406.22,-6340.81
21109,32291.5,29885.4
20731,31136.7,30463.7
8987,72916.4,76224.3
11670,46422,45686
3525,9434.5,13511.3
10184,78923.9,78283.5
15802,75229.9,71780.4
21727,84226.4,83682.2
13746,104879,105288
19688,30878.6,30857.6
5352,36152.9,39928.4
9197,11463.2,11243.2
20989,96993.4,96213.8
17895,27124.9,30031.9
398,64880.5,65982.8
4951,5169.79,9000.1
12018,57702.2,55999
19373,51048.2,55570.9
16257,116097,112353
31719,142623,140433
23873,101710,98405.6
6915,88975.7,86718.1
3068,-2203.41,-1942.18
2883,67262.3,68818.5
25610,127117,130232
11859,79927.2,76929.8
2125,42087.2,39355.4
27596,41305.2,41974.7
22839,62052.7,60371.2
17583,61696,59936
13518,18287.2,20267.8
9159,33527.4,33223.5
21518,56128,48961.3
23061,123461,121943
6167,89641.6,90926.3
28603,70457.2,67414.8
28166,120792,123407
29938,137637,136555
26226,79482.5,77873.6
7193,76753.6,75826.2
17882,25794.7,25824.3
27876,73293.5,71336.9
15760,36841.1,39470.9
8738,83520.2,78971.8
14557,47241.1,46308.6
3780,4592.96,4773.74
18554,30801.1,31686.9
3078,-5941.85,-6186.3
18061,113329,115026
16868,63108.1,62555.4
24521,131435,128404
25673,92424.8,101539
21098,31604.7,30098.7
4757,81318.8,79915
31258,79465,80033.8
13419,89481.2,88593.8
14345,53229.7,55189.9
17901,31027.4,32684.8
189,-23707.5,-20893.3
22216,33919.8,38382.2
25956,128938,130433
23239,39377.2,38275.7
23725,87537.8,88825.2
8125,5971.82,6065.92
28532,118902,120655
7178,69134.3,65364.4
20421,33690.9,37369.2
8716,93981,90752.5
21762,60162.6,56257
10287,12116,10573.4
28208,93692.7,94153
4738,83362,85711.6
25530,96701.2,95918.3
4605,17153.1,16985.3
19490,120036,119315
3799,-6666.53,-4046.47
29569,134179,137014
32407,134303,131989
13253,41677.1,43649.5
19413,86049.3,87324.7
27656,70367.2,72475.4
25785,44998.8,38027.7
30583,114469,114223
28348,53954.7,54842
18593,26398.9,25589.9
20799,52736.1,48309.6
13362,112414,107513
5606,-28.5379,-743.358
3666,81464.2,80423.9
21735,78805.2,77247.2
6219,74904.4,71992.8
21671,115067,118781
26664,126398,129139
32599,57114.2,54140
608,-22192.2,-20414.2
9847,61033,60104.3
24014,44515,40757
2914,82984,79986.7
3212,54687.1,49135.8
7507,42786.3,41637.7
22622,69638.9,68402.3
8327,94078.5,96413.2
22492,55464.2,50713.2
20320,53047.6,55095.8
26999,119918,118638
19898,99429.8,101794
11271,79543.8,75666.1
18386,110958,114907
2192,76281.6,76754
8552,20434.9,19034.3
16217,112132,107861
32524,111561,104514
14988,16432,18250
693,44455.3,37322.4
15089,73161.1,75936.8
7688,53488.7,54188
22414,113574,108865
12296,108671,104502
20268,94842.9,95623.4
4346,78336.9,83175.4
25358,63255.4,65528.2
1737,10966,15190.8
27745,134343,131262
11568,102664,103736
10797,78890.6,86785.3
30825,44989.9,46531.6
29647,99936.3,97369.8
28221,84827.3,83683.4
7237,98604.2,93298.3
20643,79371,84905.2
29907,131221,135420
3670,77158.2,79173.5
4549,-5214.25,-6242.37
12546,54246.6,52287.4
19039,70873.2,75542.6
32252,49837.7,50069
30012,96403.5,93954.1
26020,109110,111357
11431,27103,24970.2
32476,138313,135312
691,34452.6,35758.4
30525,70527.6,69200.8
2845,41439.9,42283.8
26099,54681.7,52721.1
4416,67517.6,68740.7
7774,835.131,3262.64
17056,72216,67761.1
18677,70115.8,73251.7
6872,93590.8,91627
31736,143567,139865
1008,7890.05,4340.06
6896,96237.4,92025.8
30309,133797,134354
15132,101951,103677
32358,93439.6,97814.4
31788,121623,115503
30744,87596.1,85494.3
4,36243,38990.3
8930,26771.4,31949
16727,38474,43379.5
27649,69827.4,67236.3
18519,52580.8,52495.9
4868,9296.48,3937.28
30174,75117.7,75181.3
7901,67904.3,69377.9
8361,82803.3,87673.7
4255,22899.6,23224.3
23966,36026.9,37390.6
26927,65038.3,64567.3
21313,113719,117401
362,49974.6,53411.1
14780,103856,106111
28818,132915,130816
29728,50659.6,46736
23289,35355.7,37677.2
21713,94140.9,94567
4941,2317.2,3671.23
28223,81222,82081.3
2796,7789.73,4887
6731,2490.26,4456.55
12840,13067.9,15391.7
30231,122008,119122
12135,14380.9,18537.6
15632,58181.9,52255.4
19582,65549.2,67676
1382,22905.7,17235.4
13250,39057.9,41418.5
12644,106937,106078
8852,7290.56,6198.36
17457,33087.7,38327.8
9601,10126.1,8545.61
32268,45322.5,48969.5
21033,61507.5,61659.1
773,69100.5,69552.6
21894,61533.5,60918.6
10419,79053.7,73787.6
8526,10774.7,7314.22
10883,91488.8,92486.1
6533,92722.5,91479.2
16782,20702.5,21762.8
27512,75381.3,73778.3
17436,54284,52689.4
16825,29374.6,32621.9
21052,53083,48124.5
25812,44208.4,43123.1
24,52318.6,52548.1
5845,78264.4,79236.1
13296,78272,77705
10202,68323.5,64881.2
23773,118705,120164
29758,46856.3,45946.3
4305,59823.2,62401.2
16677,80252.5,82160.4
21358,82482.9,90116.3
21111,27572.9,30029.8
5281,-698.892,-2394.63
11650,63092.7,61675.8
11570,101763,103628
21980,116956,119681
4253,19490.8,21707.9
32327,74451.2,73583.3
26359,130569,123776
13716,102154,107732
5797,92087.2,89493.7
6118,71996.2,76084.9
17718,109838,108697
3777,6113.94,6523.67
20381,28971.3,28560.9
16065,21341.6,20308.9
32152,108880,113169
30713,108985,110052
4371,87380.7,85524.4
26176,42228.6,45317.2
6586,70303.9,68196.1
26874,40961.6,40465.5
30242,129207,125794
30241,121388,125236
30509,56380,59010.8
19097,112388,113336
32662,55865.4,58878.7
31248,73485.3,72528.1
2242,69010,68825.5
17148,18662.6,22465.8
32592,55096.7,56915.4
28536,120567,118221
15620,60306.9,61741.8
4617,26789.1,25872
21229,100768,102241
9624,20231.8,17129.8
11781,23304.2,20424.4
4638,36940.5,42681.1
12706,82462.6,82342.6
25561,117947,117314
32350,91608.5,91337.2
12547,52500.6,53089.4
4458,35571.2,37281.9
19039,74627.7,75542.6
1905,54447.4,53484.4
29981,115166,117390
26468,48736.6,48535.5
8414,50846.4,51119.8
15601,79261.7,76954.1
25316,103353,98649.5
18294,57518.7,54308.9
1967,3991,6043.32
27045,135083,132869
22167,28982.2,33946.7
10039,56044,57319
16163,73582.8,73287.6
10600,34844,35760.2
9774,97262,99257.8
18444,105746,107217
30999,138543,139247
17525,30725.6,25916.1
8080,30522.2,29918.9
3217,62040.1,52964.6
26824,61817.8,51180.2
20449,48164.7,54595.4
14086,113759,109050
15674,28483.4,26163.7
1257,-5078.15,-4064.14
14185,58345.8,54871.5
31215,55331.1,53381.6
58,56132.3,57315
12275,102587,104604
5230,7154.8,4044.98
6582,70124.2,70958.1
2211,76098.3,77769.9
15037,32869.7,36092.7
30270,134759,136713
8962,59458.5,57256
16591,109833,112635
30028,80454.8,81130.8
32661,59814,58396
13612,45308.2,43640.7
29696,64019.2,60598.6
16876,66855,69027.1
32100,145220,139735
19958,57158.9,55909.5
15171,112787,110979
24191,122233,123253
23248,39116.3,35626
32122,132142,132021
12698,82765.1,87747.9
22550,38094.4,32537.3
5758,78645.5,75099.7
5728,49085.8,53836.2
13145,27019.1,25290.1
23742,101594,101847
7438,898.276,2761.99
11860,74599.8,77668
11473,58235.6,55634.3
24477,109895,113105
11493,71503.8,71615
695,34480,38868.9
15404,42655.5,41482.8
17213,55794.3,51505.5
10032,49376.2,51645.3
5525,51918.3,50893
10904,77034.1,79882.9
32295,53010.1,55156.3
29221,134502,134751
5848,77564.3,77636.8
168,-8688.22,-9126.91
28084,121967,123262
20620,104264,101808
28091,128141,126719
14838,103647,103095
19232,57647.1,59126.4
21119,28297.1,31166.5
30337,113264,120598
23566,57439.4,56638.2
30432,50874,53359.5
17262,92738.6,89997.3
18534,35328.7,42208.9
29831,89364.7,87984.7
3637,87952.1,82952.8
14694,49025.8,47331.2
6102,61271,65475.3
17011,99768.6,100674
32514,112423,112262
10642,9844.34,12779.8
2269,52169.1,52245.7
3834,-6358.92,-8050.74
3547,29238.5,30307.5
9730,92898.7,91346.2
1503,69837,72391.4
31041,125886,130723
606,-22463.6,-21038.8
10411,68608.2,67694.4
28297,48386.6,42761.6
14737,80909.7,81384
28102,130091,130977
4015,82824.5,83947
13063,87340.3,85176.8
8117,2843.44,8676.26
16317,84886.6,81463.2
11999,72268.6,71157.1
12151,27600.7,26512.4
20643,84258.4,84905.2
7538,60917,66271.6
6782,33567.4,35815.2
23454,128611,126076
1887,67140,64667.8
12012,63551.7,60836.9
3912,34184.7,35549.6
8922,31009.6,26275.7
23837,116088,120280
22174,29482.2,32542.1
7091,4031.01,5385.37
30808,46742.2,48529.8
23718,85802.1,83191.1
1851,78559.2,76147.2
28277,43780.3,47702.7
31623,83014.5,84548.7
25852,69152.4,66373.2
11211,103229,102773
28230,75525.1,76548.5
16589,109276,112213
8001,83576.2,86800.9
22015,113241,123384
32487,132038,130047
4728,85698.1,86805.6
3029,24698.6,23713.7
9921,9581.92,11487.3
5987,-2412.96,-2187.36
15863,107464,109221
27327,90161.5,96638.6
9488,61168.8,58481.4
3477,-10843.4,-8810.96
16714,52686.1,52824.5
846,37784.1,31476.9
30475,49482.9,46655
15082,64217.1,70359.5
27831,104871,106716
3839,-3293.79,-7228.34
12619,100845,101342
24169,129775,127790
19647,29822.2,29368.5
19362,49081.6,47671.4
12406,35684.5,35378.7
24560,118588,120207
28752,88402.6,86986.7
30905,84148,84952.7
12561,62584.6,64412.2
22720,122526,125169
24380,47224.5,43967.8
17441,49780.9,48991.4
6550,87165.3,87633.5
1339,-11743.2,-11000.4
21738,75621.4,74827.3
27124,97038,95509.6
10951,44441.5,43345.6
1005,4061.94,2187.72
4940,3367.03,3198.63
2989,51529.7,55091.5
2625,58872.1,56557.6
1482,69099.7,74483.9
25104,46331.7,47174.6
653,4938.77,5293.52
23380,95649.2,99755.1
21430,41426,38735.9
3611,73674,75393.1
12606,92710.6,95677.1
23058,123470,120893
19787,93818.8,98252.7
32051,136615,133307
6327,2837.09,970.142
11430,24923.2,24391.2
17622,86204,90683.6
10747,52298,49217.1
13407,94043.7,95768.3
24296,52845.7,51384.2
23714,83826.6,79950
7205,86440.7,82825.7
24949,108226,103240
15406,37850.5,42887.5
18810,104843,104656
12515,25909.7,29684.7
21935,89406.6,93448.8
31588,57605.3,60235.9
7785,4024.29,2438.13
18334,83160,86078.4
26913,58977.9,55291.6
29023,48727.9,43559.2
1476,73098.5,73944.6
9963,7427.93,9842.93
14177,62030.5,61285.1
15726,19719.7,22722.4
2922,79075.7,80804.6
11707,23798.4,21241.5
23529,85607.3,85284.8
9266,17131.6,17344.4
23627,32953.4,34296.7
9425,100039,96234
19900,101076,100489
3248,72463.6,72725.1
7975,96634.2,94883.1
17530,30097.6,27472.5
7757,6457.35,7793.91
21413,46876.5,48135.9
19096,114752,112948
17016,95754.5,97655.8
8092,19399,21643.9
26905,47076.9,50787.3
7251,95746.1,93531.2
31807,100620,100946
13730,110763,108156
27703,103829,109398
5547,31895.8,33273.1
4452,38339.3,42114
22255,62273,62322.7
14684,39517.8,40051.1
8535,10688.3,10466.1
594,-25389.7,-23659.3
146,6909.52,6706.48
7790,3063.16,2626.7
18036,119365,116202
10047,64149.3,63739.3
8505,8043.88,4186.61
10607,31370.7,30803.2
3278,81264.7,81817.9
4958,4447.24,13323.1
16281,105477,104563
17746,87527.3,92352.6
30299,137282,136966
14422,101224,106051
24592,100028,100411
6413,26717.6,27911
12808,12609.1,15771.9
24052,68565.4,63245.7
28041,92492,93057.9
23791,121888,125862
27576,36831.6,41661.5
16924,106494,103286
10657,9921,9579.65
6708,-3015.14,-229.466
23946,52457.9,45159.2
29958,128547,130301
26632,118941,113708
2263,55059,56462.6
1627,-5788.75,-7554.46
17831,30796.3,31627.9
6441,52830.3,50188.8
32679,62659.4,68676.3
10637,14801.6,14509.3
21100,29484.5,29933.1
26637,115748,116836
10909,75465,76341.1
31750,139137,136399
4654,56387.6,55391.4
28540,120985,115644
31597,63682.2,65611.4
8827,16273.5,14776
26979,99622.2,105260
19046,79025.9,81165.4
2139,49014.2,50218.4
25838,62180.5,56567.8
8081,25883.6,29191.4
898,-9726.97,-6993.35
19792,101773,101594
15221,92278.3,90906
18697,84887.1,89031.7
10293,9002.92,9331.21
813,53208,54984.4
6206,85570.8,79693.1
30929,107099,104250
693,37115.6,37322.4
351,52203.2,46608.3
4816,41785.5,39983.6
20194,115145,119935
16238,116526,112982
23988,38390.1,34966.4
22675,107081,108709
13971,44113.7,43631.5
421,62314,64816.1
15980,62952.2,62447.7
1683,-18298.2,-14828.6
26966,98005.8,95231.4
11099,47626.6,43666
4756,77744.8,80334.6
20609,108069,108542
2466,25257,25500
23668,43351.7,46787.4
9359,81442.4,84724.8
6395,17946.5,15435.6
27184,50763,51794.1
27928,44024.4,43712.9
15094,77530.7,79823.1
24332,44343.7,36694.2
21866,44918.8,42502.6
26458,60581.6,53924
15266,54558.8,56239.7
9463,74694.9,77333.1
26913,59611.9,55291.6
17431,56755.4,56513.8
1286,-10809.7,-16702.5
13360,104286,107396
23166,84472.7,87049
28449,128289,126395
29122,93522,95680.3
25260,127718,128224
13883,17666.4,19337.4
22173,34475.8,32701.6
14966,24525.9,20668.3
15706,21740.7,19613.2
28946,84220.6,80905.1
2474,31733.5,31973.1
10708,19682.6,21689.3
15346,18438.9,18903.8
23670,47290.6,47914.5
10820,93794.7,97827.6
22266,72087.6,70942.4
25069,37613.1,36901.8
21378,73760.1,74178.5
13927,16606.2,19425.2
23038,108515,111171
28884,125187,125655
13359,104050,107317
27767,131696,134068
11978,88576.8,86227.4
4030,77962.4,80357.7
30921,103278,97870
20191,123091,119405
14890,75067.3,68373.7
3093,-13280.5,-10170
1444,64351.9,62975.2
2809,12012.3,13785.4
9507,40313.8,43242.8
6040,16256,17688.8
32523,106775,105305
18222,30188.2,24506.1
647,-3613.45,843.81
10150,98964.6,96338.1
15225,85941.8,88171
7262,87710.8,91788.2
29382,49560,44195.7
22969,59253.9,59128.9
9740,98509.4,95408.1
16001,40025.4,46212.8
14855,94718,94051.8
305,9500.38,10656.6
9526,25032.5,29053.7
6287,18221.6,20379.7
31863,58594.7,60148.7
16979,115380,113384
22966,61854.3,56971.7
24478,111043,113703
5345,32256.6,34286.7
24209,119461,114969
18886,43231,48163.5
24906,122545,126112
14720,65471.4,68029.1
5643,-6414.07,-897.115
19606,51620.4,49500.1
4442,45618.5,50082.3
25361,57126.7,63325.6
16983,110885,112501
18938,25859.3,26129.9
6817,62137.3,63690.1
10795,86635.8,85560.1
3709,62891.3,57619.9
8799,30880.6,32379
30497,51187.9,53027.2
3795,-7302.86,-2541.14
28742,81129.6,78970.9
21252,120354,115235
21367,82588.8,83033.3
24140,117735,123508
18103,93973.8,95118.5
10855,103134,101543
16755,28866.2,27857.1
11052,15307.1,15047.4
16856,52584.6,53092.8
8445,27040.1,27214.7
32262,47374.9,48960.2
2997,51630.4,49126.7
30650,138324,138748
10789,79940.5,81672.9
20065,36499.6,38708.4
4705,84416,84004.9
19127,121101,118790
4447,47473.5,46122.7
14427,107746,107477
13503,35108.8,27089.5
1276,-9669.76,-13475.3
14265,12270.6,16736.9
6675,10345.6,5829.96
5246,-6426.08,-1765.12
19781,97695.5,93999
17803,48814.2,48238.4
25815,41798.1,44285.7
24263,76155.1,75280.5
22760,115089,117038
9316,53161.8,53242.5
32581,60216.5,62428.1
13777,87640.3,90619.2
32533,96716.3,97303.5
21828,35315.3,31133.1
4784,60246.5,64564.1
22703,118431,121940
4444,44662,48506.3
30476,44975.4,46804
18374,114443,110790
32108,141591,137644
7535,65780.1,64006.7
4402,74636.9,76543.4
13935,25025.3,22275.3
4441,51535.2,50865.7
31786,119698,116928
30393,82445.3,77841.5
3320,74533.7,73931.3
21414,48615.1,47504.7
20944,120645,119632
21857,44021.3,38161.5
12912,55684,57876.7
32304,61895.5,59289.1
25496,72004.6,68778.6
17691,110928,115866
26706,128072,129214
28826,132225,133356
26216,68943.4,70018.8
27583,40552.5,41130.6
12133,14838.4,17749.2
4511,465.69,1451.47
10976,30307.6,25770.9
2305,22949.2,24036.5
29665,86755.2,82903.4
23206,57337.5,56002.6
19098,115516,113712
32418,139728,136780
17619,85629.5,88488.1
16791,21630.1,21970.1
15024,30532.2,28583.9
10467,103327,99119.9
6850,86104.8,84376.7
29934,138153,137165
26495,39153.6,39952.4
6975,51349.8,46740.7
29075,59426.6,60167.8
7694,45073.7,49364.1
15787,59867,59654
5465,85485.2,86222.2
14762,98343.5,97966.6
7639,83883.9,86836.6
17508,26281.1,23153.4
17460,37540.6,36573.6
25682,97043.3,94619.6
30586,117880,116340
11495,75812.8,73148.7
9122,63001.6,62410.3
3935,52098.8,53899.5
23948,51959.9,44166.8
31559,50152.9,49117.7
5119,82680.8,80102.4
5138,71739.4,69628.1
5466,85418.9,85941.8
11373,11545.1,11709.2
30750,80194,80759.5
32060,138107,136903
9341,71644.8,72806.3
32093,141993,140851
28548,108239,110116
10406,63041.9,63752.2
31918,46179.6,49519
14268,15215.2,16806.4
212,-33114.5,-28071.2
6065,33608.2,36289.6
6619,43234.4,42583.7
10127,101387,100599
18571,25642.7,26475.4
13114,45540.3,45638.6
18042,118601,116721
7750,11050.8,10733.1
32749,126006,121943
1728,7628.87,8428.5
31261,79620.2,82376.6
9977,12934.3,14647.7
28736,78803.2,74298.2
14025,86984.5,85760.3
1606,4211.08,4988.34
20465,67183.4,66891.8
9783,91689.1,97581
13953,30551.1,31435.7
1405,32602.9,35834.5
11626,80257.2,80051.6
31153,52968.8,54117.8
165,-4227,-7131.5
16545,90812.6,90750.5
31127,67888.5,68819
15780,54975.6,54095.9
22431,99234.4,97342.1
32380,112364,115010
30183,85458,82168.3
11347,18478.8,20464.8
20723,32493.4,32447.4
29081,59581.5,64051.4
29063,54255.4,53418.6
25544,105259,106415
12249,99707.4,96402
14426,105986,107218
6440,50338.9,49381
1662,-19025.8,-17138.1
21291,121582,122531
9029,95115.5,96312.4
29698,59836.6,59399.8
21598,110846,108599
14978,18976.5,18512.4
13727,109098,108298
12825,15003.6,13781.9
20460,64907.2,62935.9
26269,112733,111111
5180,38595,37822.4
12223,81011.8,80611.5
17347,111571,112092
6402,24530,20002.4
22165,32806.8,34469.9
21082,30234.3,33409.1
15423,51373.5,55752.5
14055,100786,102784
28187,114061,110225
8807,28261.2,26689.4
18809,106537,105221
21330,106475,109284
6091,58559.9,57180.4
18111,88356.2,89425.4
7544,74325.8,70646.3
9344,73403,74965.2
3075,-4523.87,-5039.57
17689,117595,116003
23205,54988.3,56697.8
26756,102039,101126
24724,39116.2,38712.9
11217,106159,102027
9856,54321.6,52866.6
32048,141202,131893
20760,29284.7,30717.2
2280,39198.3,43971.8
21650,118647,123256
12088,14594.1,14255.7
24966,94214.4,90204.8
21067,44628.6,39522.6
15778,48019.3,52537.1
1173,52453.5,57446.9
3843,-4490.26,-6323.65
9048,99816.5,98089
5932,17995.8,16087.2
1576,28974.4,27892.6
763,73485.9,69895.4
29598,130440,129701
24335,31682.9,36215.5
19616,39511.5,42983.2
31857,59059.6,63569.1
10980,19852.1,23414
12166,33048.5,36268.5
21661,118522,121657
25491,61908,65008.6
13933,24029.4,21487.2
3929,47921.8,49241.3
24085,90801.8,89457.2
15250,67679.3,69089.2
891,-418.496,-2678.21
4693,80310.7,79721.7
23288,37742.9,37353
26288,127072,122241
786,63942.1,67028.7
24057,67693.7,67041.1
12559,60493.5,62796.6
28827,128440,133614
6910,86328,88571.8
26226,80680.5,77873.6
21290,121362,122606
21241,113455,109685
10264,15592.5,19621.4
30666,136587,135874
30074,51544.5,51907.5
26692,132001,131922
30148,58203.2,57854.8
24412,68344.1,63875.7
24892,134323,128819
216,-30527.4,-28608.3
20158,105766,105982
18827,92643.6,93676.5
11159,90057.2,88761.8
20042,27155,29850.5
2839,35539.6,37446.6
10163,90144.3,90885.7
21448,31815.7,32411.6
6396,15068.9,16062.3
16250,114212,113175
12896,42435.5,45181.7
3196,36576.2,36338.5
29678,79517,72865
29108,86274.4,84361.8
23486,116258,115338
13437,70652.3,75712.7
25303,111369,108096
30323,128027,128561
18001,103995,103699
17041,80790.7,79751.9
9845,63158.8,61697.3
23630,36226.9,34449.9
5094,86998.8,87381.4
10400,54832.5,58935.4
8993,82541.3,80211.9
2054,-6140.65,-9537.06
8394,67030.9,66870
29204,132896,136509
5542,40018.7,37246.3
26124,41037.5,41690.7
32569,70230.9,69830.6
8581,39832.2,39496.7
2643,49215.3,43092.9
21827,29341.3,31096
18201,32434.1,28410.5
4502,1962.47,5950.71
19023,65981.6,62645.5
12038,37648.5,40359.9
3561,45597.4,41648.6
23834,122280,121506
13101,56040.9,55855
4205,-6522.64,-4629.7
6900,91579.1,91308.6
4732,90616.8,86535.8
11456,42042.5,42127.8
18636,45568.8,42395.1
11210,105225,102848
13917,14521.6,17043.6
12593,89134.8,88166.2
4477,24705.3,22406.1
23792,127657,126052
22910,35421.7,33177.3
6990,32491.4,34785.3
29408,48198.5,47857.3
2775,-1239.42,-6162.44
17889,30944.9,27818.7
12069,17879.7,21041.4
31391,133321,135460
16139,60831.2,54018.2
1835,77973.9,75621.1
4306,61524.8,63101.2
10039,52946.8,57319
32173,94647.1,96714.3
21069,38813.8,38552.7
7573,86187.4,87551.9
11444,29525.7,33321.8
1827,68596.2,74018.9
4195,-3588.23,-6751.89
23336,66329.3,65005.6
30395,72209.2,76315.4
25102,48325.3,46175.4
4316,69261,69667.6
29007,43184,45773.5
3022,31216.4,29251.3
16764,21771.5,24743.4
9948,10746.8,7604.82
25008,53720.9,57788.7
13772,91088.1,93683
7008,25445.6,21586.2
13790,82763.4,81700.2
29157,116237,121101
5047,72737.3,77990.3
831,42008.7,42962.7
29086,68053.6,67506.5
31696,129652,134837
30906,87670.8,85752
7467,17823.3,13549.4
21814,30660.8,31896.7
6190,83884.4,86675.1
15467,88332.1,90031.5
15605,72695,73798.2
5511,60626.1,61655
22383,127590,122478
24653,55605.9,53879.7
1439,59109,60165.2
4826,33737.3,31979.9
31942,60373.2,57700.1
11929,109625,104461
7440,5523.19,3158.28
3527,19549.7,14932.9
28540,117031,115644
13886,17726,18493.8
18443,106054,107718
9047,96485.5,98121.9
22153,41087.2,38696
18470,98109.2,90837
610,-16418.5,-19737.6
21605,107383,112506
4709,79375.7,85016.6
22971,65443.1,60598.4
26471,45119.7,47131.5
7242,92924.1,93698.5
2332,5846.29,4308.16
28842,134301,135845
32420,135171,137493
23225,42039.8,44403.5
30881,66979.5,67047.3
31718,136718,140340
16588,112823,111981
5351,42786.1,39118.2
17252,78569,82488.4
15857,101361,107159
26865,39094.5,39880.3
20975,99090.9,105661
27430,129773,129184
11351,19447,18572.1
26102,53935.3,51025.6
5750,73899.1,70053
11788,25583.3,24038.2
26747,106718,107779
72,53770.5,54203.1
17290,112146,106974
31219,53798,55102
13717,109050,107854
1993,-4357.82,-8580.53
23760,110794,113609
10756,54822.5,56495.1
4092,39605.3,40983.3
7693,47840.4,50170.1
31199,50619.4,48524.6
17032,88680.4,86630.4
18849,77979.7,76806.2
28873,131293,130539
26343,125660,129402
